Loop #,Recipe,Lot Start Time,Lot ID,Test ID,Site #,Slot #,Dynamic Iteration#,WaferId,Field X,Field Y,Cell X,Cell Y,T2,T4,L4/Nosc0,L4/Nosc1,L4/Nosc2,L4/Nosc3,L4/Nosc4,T3,T1,NGOF,Wafer X,Wafer Y,X Location,Y Location,Static Iteration,Status
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,38,9,1,CA1413.00.09,38,38,0,0,3097.6001,51153.6016,31.1973,44.3241,-29.431,776.971,-283.81,1567.73,3500,0.98,-115982.9,56594.9,-115982.9,56594.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,39,9,1,CA1413.00.09,39,39,0,0,2791.21,52748.6016,30.4914,41.4481,-26.5109,762.984,-281.408,1776.3101,3261.52,0.9859,-73205.9,-108485.9,-73205.9,-108485.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,40,9,1,CA1413.00.09,40,40,0,0,2787.8201,53772.6992,29.8999,42.5207,-25.5372,734.323,-264.92,1889.7,3136.5801,0.9848,98489.9,-88640.9,98489.9,-88640.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,41,9,1,CA1413.00.09,41,41,0,0,2983.46,51196.1992,32.3274,46.1156,-27.4679,780.091,-281.271,1571.7,3491.51,0.9783,102752.9,86288.9,102752.9,86288.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,42,9,1,CA1413.00.09,42,42,0,0,2956.28,53385.1016,30.3236,43.993,-26.7427,742.513,-266.761,1561.45,3500,0.9854,-72029.9,115247.9,-72029.9,115247.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,43,9,1,CA1413.00.09,43,43,0,0,2700.0601,51885.1016,33.1004,45.2985,-26.4432,792.7,-287.666,2000.88,3010.6101,0.9804,-125684.9,-55859.9,-125684.9,-55859.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,44,9,1,CA1413.00.09,44,44,0,0,2694.8,53960.1992,30.9911,44.4046,-24.5012,742.055,-264.792,2675.53,2336.4299,0.9779,38366.9,-133769.9,38366.9,-133769.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,45,9,1,CA1413.00.09,45,45,0,0,2882.1201,53507,31.3325,44.9567,-25.4064,756.606,-272.091,1556.34,3500,0.9861,139355.9,19550.9,139355.9,19550.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,46,9,1,CA1413.00.09,46,46,0,0,2837.7,54476.3984,30.5535,44.9652,-24.9403,735.39,-261.574,1784.17,3249.1699,0.9847,0,142295.9,0,142295.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,47,9,1,CA1413.00.09,47,47,0,0,2834.5,53597.1016,31.2703,45.9227,-25.2026,743.974,-263.369,1793.1801,3241.9299,0.9832,-142442.9,19991.9,-142442.9,19991.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,48,9,1,CA1413.00.09,48,48,0,0,2711.1599,54813.8008,34.0578,38.2859,-53.5406,953.123,-374.296,2440.6499,2559.1499,0.9852,-40130.8999,-139796.9,-40130.8999,-139796.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,49,9,1,CA1413.00.09,49,49,0,0,2734.3301,55304.6992,29.7285,43.2713,-21.3258,722.785,-260.564,2271.1299,2728,0.9845,134357.9,-59828.9,134357.9,-59828.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,1,10,1,CA1413.00.10,1,1,0,0,2488.48,50887.3008,33.6153,44.3383,-25.8597,815.268,-301.712,2467.6499,2531.24,0.9643,0,0,0,0,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,2,10,1,CA1413.00.10,2,2,0,0,2534.8401,50791.6992,30.8624,41.3242,-31.6665,786.703,-291.503,2455.25,2543.51,0.9781,2939.9,21020.9,2939.9,21020.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,3,10,1,CA1413.00.10,3,3,0,0,2518.9199,50163.3984,27.3206,45.6645,3.705,555.92,-176.5,2498.0601,2501.98,0.9708,-28811.9,8231.9,-28811.9,8231.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,4,10,1,CA1413.00.10,4,4,0,0,2477.8999,49357.1992,31.474,41.5973,-34.3872,805.912,-299.445,2419.53,2578.01,0.9741,-14993.9,-33515.9,-14993.9,-33515.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,5,10,1,CA1413.00.10,5,5,0,0,2492.3301,49063.5,27.8683,44.4436,4.9996,581.665,-192.681,2530.0601,2470.8,0.962,36014.9,-22490.9,36014.9,-22490.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,6,10,1,CA1413.00.10,6,6,0,0,2564.1599,48156.6992,28.2496,45.663,2.845,586.538,-191.694,2546.5901,2456.22,0.9748,30428.9,36308.9,30428.9,36308.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,7,10,1,CA1413.00.10,7,7,0,0,2570.5,47995.3984,32.0761,42.2234,-37.7421,823.444,-305.549,2413.4199,2584.4399,0.977,-34838.9,38660.9,-34838.9,38660.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,8,10,1,CA1413.00.10,8,8,0,0,2513.6201,48267.1992,27.8874,46.2311,1.9063,572.159,-182.806,2444.47,2553.9099,0.9665,-46598.9,-31457.9,-46598.9,-31457.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,9,10,1,CA1413.00.10,9,9,0,0,2521.1399,48843.3008,30.6124,38.8926,-35.5744,811.187,-307.133,2475.3,2524.1599,0.976,26312.9,-53948.9,26312.9,-53948.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,10,10,1,CA1413.00.10,10,10,0,0,2597.6399,47510.3984,28.7159,45.49,2.6873,601.557,-199.573,2509.3201,2492.1399,0.9731,60563.9,19697.9,60563.9,19697.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,11,10,1,CA1413.00.10,11,11,0,0,2648.96,48616,27.377,45.283,-0.2626,567.94,-181.91,2451.4399,2548.1101,0.9781,-11612.9,66149.9,-11612.9,66149.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,12,10,1,CA1413.00.10,12,12,0,0,2616.3301,47768.6992,28.2335,47.2453,0.004,576.232,-181.822,2444.4299,2554.5901,0.9729,-70265.9,-2498.9,-70265.9,-2498.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,13,10,1,CA1413.00.10,13,13,0,0,2627.4199,48633.8008,27.7163,46.0518,0.0713,569.337,-180.922,2506.73,2494.97,0.9763,-7643.9,-73058.9,-7643.9,-73058.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,14,10,1,CA1413.00.10,14,14,0,0,2639.02,47849.8008,28.7815,46.512,2.4864,597.822,-195.78,2594.8201,2411.1799,0.9775,74234.9,-18521.9,74234.9,-18521.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,15,10,1,CA1413.00.10,15,15,0,0,2730.1599,48823.3008,27.1382,44.9343,-0.9715,567.124,-182.431,2471.6599,2528.97,0.9795,29693.9,73646.9,29693.9,73646.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,16,10,1,CA1413.00.10,16,16,0,0,2751.3899,48265.6992,28.0618,48.2176,-0.6311,565.302,-174.413,2121.8,2885.73,0.9774,-71147.9,41159.9,-71147.9,41159.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,17,10,1,CA1413.00.10,17,17,0,0,2699.53,47670.6016,28.5988,48.5165,0.3276,576.37,-179.401,2222.6599,2778.9199,0.9744,-52184.9,-66884.9,-52184.9,-66884.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,18,10,1,CA1413.00.10,18,18,0,0,2719,48207.6992,28.3796,46.8216,0.7149,586.526,-188.856,2648.22,2362.3301,0.9794,60710.9,-62915.9,60710.9,-62915.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,19,10,1,CA1413.00.10,19,19,0,0,2835.8401,47684,28.3712,46.8139,0.74,589.819,-191.166,1928.28,3101.9099,0.982,72764.9,52919.9,72764.9,52919.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,20,10,1,CA1413.00.10,20,20,0,0,2857.8201,48803.3984,27.5066,47.9285,-1.098,556.646,-171.336,1930.42,3100.04,0.9817,-43364.9,81731.9,-43364.9,81731.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,21,10,1,CA1413.00.10,21,21,0,0,2802.8301,48129.8984,27.7744,47.8336,-0.5889,561.069,-173.37,2114.6201,2896.4299,0.9777,-89228.9,-32486.9,-89228.9,-32486.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,22,10,1,CA1413.00.10,22,22,0,0,2907.21,48097.8008,27.9223,47.5891,-0.3554,574.475,-181.817,1687.48,3372.8301,0.9825,20285.9,-95108.9,20285.9,-95108.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,23,10,1,CA1413.00.10,23,23,0,0,2906.6299,47645.6016,28.5815,48.202,-0.6757,592.298,-189.746,1567.6801,3500,0.9836,99224.9,6908.9,99224.9,6908.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,24,10,1,CA1413.00.10,24,24,0,0,2971.1101,48767.6016,27.2253,47.3817,-1.173,561.317,-176.188,1570.53,3500,0.9838,7055.9,101576.9,7055.9,101576.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,25,10,1,CA1413.00.10,25,25,0,0,2988.8201,46766.3984,33.0371,44.2654,-36.0216,834.922,-309.825,1786.6899,3267.47,0.978,-101723.9,21608.8999,-101723.9,21608.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,26,10,1,CA1413.00.10,26,26,0,0,3007.4299,48868.1992,26.545,46.3172,-1.5147,549.909,-172.581,1595.97,3476.48,0.9837,-36308.9,-99665.8999,-36308.9,-99665.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,27,10,1,CA1413.00.10,27,27,0,0,2937.95,48834.1016,27.5106,46.4785,-0.4377,574.036,-184.411,3359.1399,1715.89,0.9783,95549.8999,-50861.9,95549.8999,-50861.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,28,10,1,CA1413.00.10,28,28,0,0,3074.9199,47330,28.2617,47.8103,2.33,589.337,-191.584,1573.29,3499.4199,0.9804,64826.9,89228.9,64826.9,89228.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,29,10,1,CA1413.00.10,29,29,0,0,3091.1599,49677.8008,26.1057,46.6278,2.3912,531.351,-164.733,1622.55,3446.4199,0.9789,-80702.9,78056.9,-80702.9,78056.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,30,10,1,CA1413.00.10,30,30,0,0,2958.78,47656.5,28.0737,49.4317,1.2617,563.103,-173.062,1741.83,3314.3301,0.9753,-90110.9,-70412.8999,-90110.9,-70412.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,31,10,1,CA1413.00.10,31,31,0,0,2998.25,49461.3008,26.8314,46.2939,-0.5204,558.597,-177.619,1569.87,3500,0.9836,58064.9,-100694.9,58064.9,-100694.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,32,10,1,CA1413.00.10,32,32,0,0,3089.74,47470.8984,28.6856,48.6087,4.0565,589.852,-190.486,1572.76,3500,0.9782,109514.9,44246.8999,109514.9,44246.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,33,10,1,CA1413.00.10,33,33,0,0,3033.1001,49789,29.8672,42.4304,-35.1393,771.015,-282.194,1572.34,3500,0.9838,-29105.9,116423.9,-29105.9,116423.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,34,10,1,CA1413.00.10,34,34,0,0,2954.8701,47622.1016,32.6575,45.2581,-37.2305,817.491,-298.026,1671.67,3392.0901,0.9774,-121274.9,-12788.9,-121274.9,-12788.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,35,10,1,CA1413.00.10,35,35,0,0,3051.5801,49211.8984,30.0224,41.7812,-35.3906,780.429,-288.089,1573.66,3500,0.9791,-4262.9,-123626.9,-4262.9,-123626.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,36,10,1,CA1413.00.10,36,36,0,0,2893.27,49223.8984,27.8673,46.9319,0.2574,573.936,-182.766,3427.52,1650.21,0.9773,123626.9,-21755.9,123626.9,-21755.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,37,10,1,CA1413.00.10,37,37,0,0,2951.1299,48243.6992,28.7985,49.5672,0.7929,582.93,-182.385,1568.55,3500,0.9817,39395.9,121127.9,39395.9,121127.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,38,10,1,CA1413.00.10,38,38,0,0,2976.8301,48279.6016,32.4447,45.0139,-33.1,805.536,-294.346,1611.34,3456.6201,0.9767,-115982.9,56594.9,-115982.9,56594.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,39,10,1,CA1413.00.10,39,39,0,0,2802.7,48900,28.3003,50.1878,-3.2796,557.517,-164.914,1614.0699,3448.03,0.9787,-73205.9,-108485.9,-73205.9,-108485.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,40,10,1,CA1413.00.10,40,40,0,0,2732.26,49203.3984,32.209,40.3812,-32.9569,824.225,-310.829,3089.55,1966.65,0.9744,98489.9,-88640.9,98489.9,-88640.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,41,10,1,CA1413.00.10,41,41,0,0,2830.73,47804.6016,33.9537,43.4649,-35.3356,853.194,-319.302,1567.3199,3500,0.9853,102752.9,86288.9,102752.9,86288.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,42,10,1,CA1413.00.10,42,42,0,0,2765.6899,50897.6992,31.2506,43.6435,-32.0933,768.114,-275.989,1695.74,3355.25,0.9798,-72029.9,115247.9,-72029.9,115247.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,43,10,1,CA1413.00.10,43,43,0,0,2625.48,48338.1016,33.5638,44.3659,-33.5945,822.294,-300.646,2222.7,2776.73,0.9709,-125684.9,-55859.9,-125684.9,-55859.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,44,10,1,CA1413.00.10,44,44,0,0,2692.9099,50568.6016,30.6825,39.8499,-31.0298,783.081,-291.476,3008.3401,2040.3199,0.9724,38366.9,-133769.9,38366.9,-133769.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,45,10,1,CA1413.00.10,45,45,0,0,2710.5,50499.1016,31.4189,40.7544,-29.6904,793.416,-295.818,1841.77,3190.4199,0.9834,139355.9,19550.9,139355.9,19550.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,46,10,1,CA1413.00.10,46,46,0,0,2679.6201,51864.5,30.2905,41.257,-28.5387,761.873,-279.979,2056.49,2950,0.9832,0,142295.9,0,142295.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,47,10,1,CA1413.00.10,47,47,0,0,2730.96,49884.6016,32.1071,43.9659,-32.729,794.138,-288.968,1989.16,3027.28,0.9801,-142442.9,19991.9,-142442.9,19991.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,48,10,1,CA1413.00.10,48,48,0,0,2710.4299,50350.8008,27.3715,46.5479,2.9397,546.355,-169.06,2112.21,2893.76,0.9798,-40130.8999,-139796.9,-40130.8999,-139796.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,49,10,1,CA1413.00.10,49,49,0,0,2615.8999,52585,29.3799,39.684,-27.398,755.227,-281.243,2581.3701,2423.8,0.9838,134357.9,-59828.9,134357.9,-59828.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,1,11,1,CA1413.00.11,1,1,0,0,2558.6299,49418.3008,33.9549,45.2953,-30.0568,829.51,-306.051,2402.6599,2595.3201,0.9719,0,0,0,0,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,2,11,1,CA1413.00.11,2,2,0,0,2613.8401,50039.8984,26.1346,44.7841,-2.6676,545.913,-172.199,2485.51,2514.8101,0.9824,2939.9,21020.9,2939.9,21020.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,3,11,1,CA1413.00.11,3,3,0,0,2542.28,47400.8984,31.8576,40.8661,-37.9462,836.334,-315.719,2414.3501,2583.24,0.98,-28811.9,8231.9,-28811.9,8231.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,4,11,1,CA1413.00.11,4,4,0,0,2510.03,48104.8984,26.9961,44.5023,-1.535,573.724,-187.201,2481.3899,2517.5601,0.9727,-14993.9,-33515.9,-14993.9,-33515.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,5,11,1,CA1413.00.11,5,5,0,0,2613.54,46390.1016,28.1343,45.9801,-3.2822,595.305,-193.785,2443.02,2555.77,0.9772,36014.9,-22490.9,36014.9,-22490.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,6,11,1,CA1413.00.11,6,6,0,0,2691.97,45196.1016,28.8479,47.1853,-3.9107,608.255,-197.582,2297.8799,2700.74,0.978,30428.9,36308.9,30428.9,36308.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,7,11,1,CA1413.00.11,7,7,0,0,2603.1101,46443.8984,27.6959,45.3022,-4.6635,590.554,-192.335,2466.51,2532.8799,0.9767,-34838.9,38660.9,-34838.9,38660.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,8,11,1,CA1413.00.11,8,8,0,0,2503.99,45163.6992,29.2468,46.4852,-0.6406,622.902,-208.074,2456.3601,2541.6299,0.9651,-46598.9,-31457.9,-46598.9,-31457.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,9,11,1,CA1413.00.11,9,9,0,0,2615.6699,45980.5,27.842,45.5666,-5.9559,597.599,-195.188,2431.4299,2567.0601,0.9815,26312.9,-53948.9,26312.9,-53948.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,10,11,1,CA1413.00.11,10,10,0,0,2762.3301,44617.3984,28.7164,46.7338,-5.5492,613.754,-201.113,2210.47,2793.3501,0.98,60563.9,19697.9,60563.9,19697.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,11,11,1,CA1413.00.11,11,11,0,0,2723.3,44861.8008,28.2963,46.5491,-8.0615,605.012,-195.902,2344.8899,2653.52,0.9798,-11612.9,66149.9,-11612.9,66149.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,12,11,1,CA1413.00.11,12,12,0,0,2604.03,45086.3984,29.1231,47.288,-3.1427,614.993,-201.093,2428.73,2569.6499,0.9742,-70265.9,-2498.9,-70265.9,-2498.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,13,11,1,CA1413.00.11,13,13,0,0,2648.3301,46130.3008,27.5295,45.2509,-5.5574,593.508,-194.39,2428.3701,2570.26,0.9842,-7643.9,-73058.9,-7643.9,-73058.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,14,11,1,CA1413.00.11,14,14,0,0,2807.26,44834.3984,28.7214,47.2675,-5.8559,611.767,-199.153,2242.52,2759.5601,0.9801,74234.9,-18521.9,74234.9,-18521.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,15,11,1,CA1413.00.11,15,15,0,0,2868.51,45174.3008,28.1405,47.3063,-7.7424,600.603,-193.357,1982.28,3045,0.9812,29693.9,73646.9,29693.9,73646.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,16,11,1,CA1413.00.11,16,16,0,0,2756.9099,45847.6016,28.4569,47.7619,-5.365,595.992,-189.876,2287.74,2711.9399,0.9795,-71147.9,41159.9,-71147.9,41159.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,17,11,1,CA1413.00.11,17,17,0,0,2654.8101,45953.3008,28.3136,46.5994,-4.6189,602.16,-195.966,2455.3701,2543.74,0.9804,-52184.9,-66884.9,-52184.9,-66884.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,18,11,1,CA1413.00.11,18,18,0,0,2852.03,45980.6016,27.6036,46.1016,-5.7144,592.186,-192.614,2156.3899,2851.5701,0.9829,60710.9,-62915.9,60710.9,-62915.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,19,11,1,CA1413.00.11,19,19,0,0,3010.3601,44223.6016,28.6156,47.4694,-3.4287,611.093,-200.737,1813.45,3241.3799,0.9812,72764.9,52919.9,72764.9,52919.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,20,11,1,CA1413.00.11,20,20,0,0,2903.76,45679.1016,27.6746,46.6835,-4.3061,585.009,-188.079,2038.52,2984.03,0.9815,-43364.9,81731.9,-43364.9,81731.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,21,11,1,CA1413.00.11,21,21,0,0,2783.3201,45412.3008,28.9508,47.9236,-2.3323,605.076,-195.469,2234.5701,2768.48,0.9784,-89228.9,-32486.9,-89228.9,-32486.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,22,11,1,CA1413.00.11,22,22,0,0,2952.78,45316.8984,28.1658,47.0888,-4.1232,601.459,-196.371,1998.23,3028.99,0.9832,20285.9,-95108.9,20285.9,-95108.9,1,Pass
